rollout,feasible,violation,J_D,J_P,J_B,mu_D,mu_P,mu_B,coverage,enhanced_tiles,reward,mean_psnr_db
2106,0,0.2261,0.5261,3.7948,7.5504,5.3813,0.0,0.1691,0.8452,16.29,25.802,52.084
2107,0,0.2349,0.5349,3.7948,7.5545,5.3821,0.0,0.1683,0.8478,16.21,25.878,52.128
2108,0,0.2371,0.5371,3.7948,7.554,5.3829,0.0,0.1675,0.8474,16.2,26.064,52.139
2109,0,0.2386,0.5386,3.7948,7.5502,5.3841,0.0,0.1667,0.8445,16.19,25.697,52.09
2110,0,0.2357,0.5357,3.7948,7.5577,5.385,0.0,0.1659,0.8447,16.21,25.484,52.091
2111,0,0.2236,0.5236,3.7948,7.5533,5.3857,0.0,0.1652,0.8474,16.3,26.351,52.103
2112,0,0.2061,0.5061,3.7948,7.5532,5.3863,0.0,0.1644,0.8478,16.19,26.798,52.116
2113,0,0.2475,0.5475,3.7948,7.5441,5.3873,0.0,0.1636,0.8487,16.22,26.354,52.122
2114,0,0.2255,0.5255,3.7948,7.5519,5.3882,0.0,0.163,0.8489,16.33,25.862,52.129
2115,0,0.2013,0.5013,3.7948,7.5387,5.3894,0.0,0.1623,0.8528,16.3,25.59,52.166
2116,0,0.2063,0.5063,3.7948,7.5483,5.3904,0.0,0.1615,0.8481,16.22,25.391,52.116
2117,0,0.2438,0.5438,3.7948,7.5323,5.3913,0.0,0.1606,0.8472,16.14,25.658,52.118
2118,0,0.2283,0.5283,3.7948,7.5391,5.3919,0.0,0.1599,0.8499,16.24,26.174,52.145
2119,0,0.2448,0.5448,3.7948,7.5392,5.3929,0.0,0.1591,0.8505,16.24,26.182,52.154
2120,0,0.2349,0.5349,3.7948,7.5391,5.3939,0.0,0.1583,0.8536,16.18,25.62,52.196
2121,0,0.2232,0.5232,3.7948,7.5346,5.3949,0.0,0.1575,0.8494,16.24,25.605,52.089
2122,0,0.2106,0.5106,3.7948,7.5402,5.3956,0.0,0.1568,0.851,16.23,26.106,52.133
2123,0,0.2395,0.5395,3.7948,7.5567,5.3964,0.0,0.156,0.8517,16.23,26.546,52.149
2124,0,0.2302,0.5302,3.7948,7.5502,5.3974,0.0,0.1553,0.8524,16.25,25.864,52.142
2125,0,0.2236,0.5236,3.7948,7.5617,5.3979,0.0,0.1545,0.8502,16.2,26.503,52.134
2126,0,0.2342,0.5342,3.7948,7.5544,5.3989,0.0,0.1538,0.8499,16.37,26.524,52.131
2127,0,0.2162,0.5162,3.7948,7.5508,5.3995,0.0,0.1531,0.8498,16.25,26.155,52.125
2128,0,0.212,0.512,3.7948,7.551,5.4004,0.0,0.1523,0.8498,16.24,26.35,52.125
2129,0,0.2355,0.5355,3.7948,7.5656,5.4012,0.0,0.1516,0.8507,16.21,26.214,52.111
2130,0,0.2671,0.5671,3.7948,7.5864,5.4021,0.0,0.151,0.8483,16.4,26.104,52.079
2131,0,0.2517,0.5517,3.7948,7.5769,5.4031,0.0,0.1502,0.849,16.22,26.025,52.081
2132,0,0.2293,0.5293,3.7948,7.5546,5.404,0.0,0.1494,0.849,16.18,26.037,52.097
2133,0,0.2338,0.5338,3.7948,7.5559,5.4046,0.0,0.1487,0.8494,16.28,26.404,52.1
2134,0,0.2417,0.5417,3.7948,7.559,5.4056,0.0,0.1479,0.8429,16.26,26.122,52.037
2135,0,0.2259,0.5259,3.7948,7.543,5.4065,0.0,0.1472,0.8457,16.26,25.706,52.104
2136,0,0.2103,0.5103,3.7948,7.5411,5.4071,0.0,0.1465,0.8463,16.26,26.122,52.129
2137,0,0.2084,0.5084,3.7948,7.5582,5.4077,0.0,0.1457,0.8489,16.2,26.739,52.16
2138,0,0.2343,0.5343,3.7948,7.562,5.4085,0.0,0.1449,0.8482,16.21,26.651,52.144
2139,0,0.2426,0.5426,3.7948,7.5554,5.4096,0.0,0.144,0.8488,16.14,25.709,52.157
2140,0,0.2524,0.5524,3.7948,7.5605,5.4104,0.0,0.1432,0.8465,16.22,25.82,52.105
2141,0,0.2534,0.5534,3.7948,7.5534,5.4109,0.0,0.1424,0.8465,16.22,26.494,52.101
2142,0,0.2452,0.5452,3.7948,7.538,5.4116,0.0,0.1415,0.8488,16.08,26.449,52.133
2143,0,0.207,0.507,3.7948,7.5211,5.4127,0.0,0.1407,0.8478,16.24,25.973,52.13
2144,0,0.2083,0.5083,3.7948,7.5263,5.4133,0.0,0.14,0.8478,16.27,25.74,52.13
2145,0,0.237,0.537,3.7948,7.527,5.414,0.0,0.1393,0.8454,16.29,26.417,52.069
2146,0,0.2493,0.5493,3.7948,7.527,5.4145,0.0,0.1384,0.8454,16.09,26.914,52.069
2147,0,0.2206,0.5206,3.7948,7.5095,5.4152,0.0,0.1376,0.847,16.2,26.798,52.117
2148,0,0.2215,0.5215,3.7948,7.5299,5.4159,0.0,0.1367,0.8478,16.16,26.544,52.13
2149,0,0.2689,0.5689,3.7948,7.5202,5.417,0.0,0.136,0.8453,16.24,26.129,52.064
2150,0,0.2657,0.5657,3.7948,7.5261,5.4177,0.0,0.1351,0.8461,16.18,26.216,52.067
2151,0,0.2484,0.5484,3.7948,7.5221,5.4182,0.0,0.1343,0.8498,16.19,26.903,52.083
2152,0,0.2663,0.5663,3.7948,7.5461,5.4186,0.0,0.1335,0.8499,16.22,27.105,52.089
2153,0,0.231,0.531,3.7948,7.5306,5.4193,0.0,0.1328,0.8479,16.28,26.718,52.092
2154,0,0.2776,0.5776,3.7948,7.5415,5.42,0.0,0.1322,0.8494,16.34,26.698,52.133
2155,0,0.2598,0.5598,3.7948,7.5565,5.4207,0.0,0.1315,0.8477,16.26,26.903,52.109
2156,0,0.2583,0.5583,3.7948,7.5395,5.4215,0.0,0.1307,0.8495,16.23,27.053,52.135
2157,0,0.2742,0.5742,3.7948,7.5544,5.4221,0.0,0.1299,0.8482,16.26,26.958,52.137
2158,0,0.237,0.537,3.7948,7.5512,5.4228,0.0,0.1292,0.8494,16.25,26.676,52.122
2159,0,0.2205,0.5205,3.7948,7.5433,5.4238,0.0,0.1285,0.8489,16.27,26.184,52.109
2160,0,0.2364,0.5364,3.7948,7.543,5.4247,0.0,0.1277,0.8498,16.18,26.066,52.148
2161,0,0.2658,0.5658,3.7948,7.5565,5.4254,0.0,0.1269,0.8491,16.23,26.509,52.144
2162,0,0.278,0.578,3.7948,7.5562,5.426,0.0,0.1261,0.8506,16.19,26.978,52.139
2163,0,0.2305,0.5305,3.7948,7.5342,5.427,0.0,0.1253,0.8486,16.21,26.289,52.121
2164,0,0.223,0.523,3.7948,7.5375,5.4277,0.0,0.1245,0.8499,16.23,25.984,52.12
2165,0,0.1676,0.4676,3.7948,7.5159,5.4285,0.0,0.1238,0.8498,16.25,26.395,52.119
2166,0,0.1824,0.4824,3.7948,7.5162,5.4293,0.0,0.1229,0.8498,16.19,26.685,52.119
2167,0,0.1853,0.4853,3.7948,7.5243,5.4303,0.0,0.1222,0.8489,16.3,26.559,52.113
2168,0,0.1925,0.4925,3.7948,7.5334,5.431,0.0,0.1216,0.8501,16.32,26.697,52.12
2169,0,0.2108,0.5108,3.7948,7.5339,5.4318,0.0,0.1207,0.8479,16.14,26.641,52.108
2170,0,0.1794,0.4794,3.7948,7.5236,5.4326,0.0,0.12,0.8494,16.27,26.499,52.122
2171,0,0.2185,0.5185,3.7948,7.5342,5.4333,0.0,0.1193,0.844,16.29,26.462,52.084
2172,0,0.2244,0.5244,3.7948,7.5354,5.4343,0.0,0.1185,0.8445,16.19,26.298,52.105
2173,0,0.2426,0.5426,3.7948,7.5344,5.4352,0.0,0.1177,0.8458,16.26,25.924,52.13
2174,0,0.2359,0.5359,3.7948,7.5293,5.4358,0.0,0.1172,0.8458,16.37,26.178,52.13
2175,0,0.21,0.51,3.7948,7.5287,5.4364,0.0,0.1163,0.8457,16.19,26.643,52.126
2176,0,0.2151,0.5151,3.7948,7.5289,5.4373,0.0,0.1156,0.8458,16.28,26.665,52.13
2177,0,0.2028,0.5028,3.7948,7.5247,5.4382,0.0,0.1149,0.8458,16.23,26.653,52.13
2178,0,0.2092,0.5092,3.7948,7.5414,5.4389,0.0,0.114,0.8445,16.14,26.787,52.104
2179,0,0.2365,0.5365,3.7948,7.5463,5.4398,0.0,0.1133,0.8441,16.33,26.455,52.103
2180,0,0.1982,0.4982,3.7948,7.5353,5.4405,0.0,0.1126,0.8451,16.26,26.689,52.111
2181,0,0.2078,0.5078,3.7948,7.5401,5.4414,0.0,0.1118,0.8439,16.26,26.547,52.084
2182,0,0.2136,0.5136,3.7948,7.5424,5.4422,0.0,0.111,0.8438,16.21,26.493,52.085
2183,0,0.2264,0.5264,3.7948,7.549,5.443,0.0,0.1102,0.8454,16.17,26.625,52.114
2184,0,0.2349,0.5349,3.7948,7.5513,5.4437,0.0,0.1094,0.8448,16.23,26.934,52.107
2185,0,0.2455,0.5455,3.7948,7.5451,5.4444,0.0,0.1085,0.8431,16.09,26.944,52.041
2186,0,0.2253,0.5253,3.7948,7.5394,5.4452,0.0,0.1077,0.844,16.15,26.381,52.087
2187,0,0.24,0.54,3.7948,7.5485,5.446,0.0,0.1069,0.8441,16.21,26.659,52.098
2188,0,0.2385,0.5385,3.7948,7.5324,5.4469,0.0,0.1061,0.8449,16.21,26.575,52.123
2189,0,0.2642,0.5642,3.7948,7.5515,5.4477,0.0,0.1053,0.8443,16.23,26.613,52.09
2190,0,0.2478,0.5478,3.7948,7.5195,5.4484,0.0,0.1044,0.8442,16.14,26.739,52.111
2191,0,0.2347,0.5347,3.7948,7.5233,5.4491,0.0,0.1037,0.8451,16.24,26.832,52.138
2192,0,0.2126,0.5126,3.7948,7.5236,5.4497,0.0,0.1029,0.8447,16.24,26.853,52.122
2193,0,0.1952,0.4952,3.7948,7.5443,5.4507,0.0,0.1021,0.8438,16.2,26.871,52.081
2194,0,0.1971,0.4971,3.7948,7.5119,5.4514,0.0,0.1013,0.8424,16.21,26.917,52.062
2195,0,0.1722,0.4722,3.7948,7.5022,5.452,0.0,0.1004,0.843,16.14,27.156,52.073
2196,0,0.1709,0.4709,3.7948,7.5108,5.4527,0.0,0.0998,0.8432,16.33,26.986,52.069
2197,0,0.1665,0.4665,3.7948,7.5163,5.4534,0.0,0.099,0.8425,16.24,26.895,52.058
2198,0,0.2115,0.5115,3.7948,7.5201,5.4544,0.0,0.0981,0.8418,16.13,26.652,52.03
2199,0,0.1691,0.4691,3.7948,7.5124,5.4552,0.0,0.0973,0.8442,16.19,26.415,52.072
2200,0,0.1555,0.4555,3.7948,7.4983,5.4558,0.0,0.0965,0.8448,16.2,26.828,52.075
2201,0,0.1455,0.4455,3.7948,7.5009,5.4563,0.0,0.0957,0.8436,16.2,27.193,52.038
2202,0,0.1585,0.4585,3.7948,7.5075,5.457,0.0,0.0951,0.8409,16.32,27.224,51.994
2203,0,0.185,0.485,3.7948,7.522,5.4578,0.0,0.0943,0.8424,16.2,26.795,52.014
2204,0,0.2031,0.5031,3.7948,7.5163,5.4587,0.0,0.0936,0.8427,16.31,26.469,52.075
2205,0,0.1891,0.4891,3.7948,7.5166,5.4595,0.0,0.0928,0.8421,16.21,26.387,52.044
2206,0,0.1675,0.4675,3.7948,7.513,5.4606,0.0,0.092,0.8466,16.2,26.519,52.043
2207,0,0.2176,0.5176,3.7948,7.5233,5.4614,0.0,0.0912,0.8425,16.22,26.348,52.032
2208,0,0.2014,0.5014,3.7948,7.5193,5.4623,0.0,0.0905,0.8463,16.25,26.648,52.05
2209,0,0.2278,0.5278,3.7948,7.5274,5.4632,0.0,0.0898,0.8482,16.25,26.692,52.125
2210,0,0.2292,0.5292,3.7948,7.5237,5.4639,0.0,0.089,0.8474,16.21,26.668,52.079
2211,0,0.225,0.525,3.7948,7.519,5.4648,0.0,0.0882,0.8486,16.27,26.835,52.095
2212,0,0.2248,0.5248,3.7948,7.5306,5.4657,0.0,0.0875,0.8464,16.23,26.906,52.057
2213,0,0.2067,0.5067,3.7948,7.5327,5.4663,0.0,0.0868,0.8453,16.31,27.046,52.032
2214,0,0.2305,0.5305,3.7948,7.5369,5.4669,0.0,0.086,0.8469,16.17,27.199,52.074
2215,0,0.2358,0.5358,3.7948,7.5458,5.4676,0.0,0.0852,0.8472,16.24,26.998,52.072
2216,0,0.2295,0.5295,3.7948,7.5386,5.4686,0.0,0.0845,0.8486,16.25,26.611,52.094
2217,0,0.237,0.537,3.7948,7.5297,5.4695,0.0,0.0837,0.8485,16.19,26.539,52.087
2218,0,0.2518,0.5518,3.7948,7.5421,5.4705,0.0,0.0829,0.8479,16.27,26.555,52.087
2219,0,0.2637,0.5637,3.7948,7.5381,5.4713,0.0,0.0821,0.8479,16.19,26.622,52.087
2220,0,0.2681,0.5681,3.7948,7.5388,5.4722,0.0,0.0814,0.8485,16.29,26.477,52.117
2221,0,0.2009,0.5009,3.7948,7.5216,5.473,0.0,0.0807,0.8471,16.27,26.341,52.082
2222,0,0.1701,0.4701,3.7948,7.5092,5.474,0.0,0.08,0.8426,16.28,26.294,52.058
2223,0,0.2234,0.5234,3.7948,7.5282,5.475,0.0,0.0792,0.8434,16.2,26.29,52.062
2224,0,0.2097,0.5097,3.7948,7.5276,5.476,0.0,0.0785,0.8429,16.3,26.36,52.043
2225,0,0.2026,0.5026,3.7948,7.5312,5.4767,0.0,0.0778,0.8426,16.31,26.622,52.034
2226,0,0.1623,0.4623,3.7948,7.5201,5.4775,0.0,0.077,0.8421,16.2,26.784,52.048
2227,0,0.1956,0.4956,3.7948,7.5449,5.4785,0.0,0.0763,0.8451,16.25,26.536,52.076
2228,0,0.2124,0.5124,3.7948,7.5394,5.4794,0.0,0.0755,0.8456,16.23,26.37,52.115
2229,0,0.2226,0.5226,3.7948,7.5441,5.4801,0.0,0.0747,0.8454,16.25,27.055,52.114
2230,0,0.2148,0.5148,3.7948,7.5434,5.4811,0.0,0.074,0.8458,16.25,26.935,52.12
2231,0,0.1965,0.4965,3.7948,7.5524,5.4819,0.0,0.0733,0.8456,16.3,26.606,52.115
2232,0,0.2222,0.5222,3.7948,7.5618,5.4828,0.0,0.0725,0.8455,16.2,26.975,52.096
2233,0,0.1905,0.4905,3.7948,7.5483,5.4836,0.0,0.0716,0.847,16.13,26.743,52.077
2234,0,0.1977,0.4977,3.7948,7.5488,5.4842,0.0,0.0708,0.8462,16.18,26.878,52.081
2235,0,0.1391,0.4391,3.7948,7.5206,5.4851,0.0,0.07,0.8429,16.25,26.996,52.055
2236,0,0.141,0.441,3.7948,7.5212,5.4861,0.0,0.0693,0.8442,16.26,26.491,52.07
2237,0,0.1713,0.4713,3.7948,7.5288,5.4867,0.0,0.0685,0.8439,16.18,26.934,52.059
2238,0,0.179,0.479,3.7948,7.5163,5.4874,0.0,0.0677,0.8449,16.23,27.255,52.079
2239,0,0.1755,0.4755,3.7948,7.5193,5.4882,0.0,0.0669,0.8419,16.17,27.377,52.027
2240,0,0.1718,0.4718,3.7948,7.5118,5.4888,0.0,0.0661,0.8437,16.22,27.37,52.065
2241,0,0.213,0.513,3.7948,7.5179,5.4894,0.0,0.0653,0.8457,16.23,27.602,52.06
2242,0,0.2569,0.5569,3.7948,7.5359,5.4901,0.0,0.0646,0.8474,16.24,27.216,52.089
2243,0,0.256,0.556,3.7948,7.5154,5.4906,0.0,0.0637,0.8477,16.17,27.288,52.098
2244,0,0.2711,0.5711,3.7948,7.532,5.4913,0.0,0.0629,0.8474,16.16,27.508,52.089
2245,0,0.2143,0.5143,3.7948,7.5238,5.492,0.0,0.062,0.8479,16.14,27.168,52.11
2246,0,0.2402,0.5402,3.7948,7.5302,5.4927,0.0,0.0612,0.8473,16.2,27.12,52.111
2247,0,0.2735,0.5735,3.7948,7.5323,5.4934,0.0,0.0603,0.8474,16.18,27.086,52.103
2248,0,0.2664,0.5664,3.7948,7.5398,5.4941,0.0,0.0595,0.8457,16.17,27.15,52.092
2249,0,0.2905,0.5905,3.7948,7.5322,5.4949,0.0,0.0587,0.845,16.2,26.874,52.075
2250,0,0.24,0.54,3.7948,7.5242,5.4955,0.0,0.0578,0.8437,16.14,26.932,52.062
2251,0,0.2183,0.5183,3.7948,7.5315,5.4962,0.0,0.0569,0.8447,16.11,26.876,52.106
2252,0,0.2519,0.5519,3.7948,7.5282,5.497,0.0,0.0561,0.8441,16.15,27.021,52.103
2253,0,0.2177,0.5177,3.7948,7.5193,5.4976,0.0,0.0553,0.846,16.25,27.054,52.138
2254,0,0.2433,0.5433,3.7948,7.5298,5.4984,0.0,0.0546,0.8451,16.25,26.639,52.08
2255,0,0.3196,0.6196,3.7948,7.552,5.4991,0.0,0.0538,0.8459,16.19,27.244,52.119
2256,0,0.2565,0.5565,3.7948,7.5249,5.4997,0.0,0.0529,0.8454,16.15,27.986,52.102
2257,0,0.2195,0.5195,3.7948,7.5098,5.5003,0.0,0.052,0.844,16.16,27.907,52.113
2258,0,0.2268,0.5268,3.7948,7.5292,5.5008,0.0,0.0511,0.8432,16.12,27.825,52.098
2259,0,0.2841,0.5841,3.7948,7.5438,5.5015,0.0,0.0504,0.8465,16.27,27.457,52.12
2260,0,0.2405,0.5405,3.7948,7.5245,5.5021,0.0,0.0497,0.8458,16.27,27.292,52.143
2261,0,0.1976,0.4976,3.7948,7.5324,5.5026,0.0,0.0489,0.8435,16.25,27.565,52.077
2262,0,0.2496,0.5496,3.7948,7.5275,5.5035,0.0,0.0481,0.8463,16.22,27.188,52.157
2263,0,0.2434,0.5434,3.7948,7.5442,5.5044,0.0,0.0473,0.8448,16.23,27.127,52.117
2264,0,0.2439,0.5439,3.7948,7.5381,5.5052,0.0,0.0466,0.8437,16.29,27.172,52.117
2265,0,0.2097,0.5097,3.7948,7.5343,5.506,0.0,0.0457,0.8441,16.12,27.111,52.079
2266,0,0.1993,0.4993,3.7948,7.5295,5.5068,0.0,0.0449,0.8435,16.16,27.208,52.073
2267,0,0.2084,0.5084,3.7948,7.5507,5.5073,0.0,0.0439,0.8433,16.07,27.477,52.064
2268,0,0.2196,0.5196,3.7948,7.5453,5.508,0.0,0.0431,0.8448,16.21,27.663,52.116
2269,0,0.2423,0.5423,3.7948,7.5569,5.5087,0.0,0.0423,0.8429,16.18,27.276,52.051
2270,0,0.2093,0.5093,3.7948,7.5249,5.5096,0.0,0.0415,0.8439,16.19,27.048,52.078
2271,0,0.208,0.508,3.7948,7.5326,5.5103,0.0,0.0406,0.8429,16.14,27.24,52.065
2272,0,0.2336,0.5336,3.7948,7.5449,5.511,0.0,0.0397,0.8447,16.14,27.416,52.059
2273,0,0.2574,0.5574,3.7948,7.5573,5.5118,0.0,0.0389,0.8431,16.21,26.942,52.056
2274,0,0.2456,0.5456,3.7948,7.5385,5.5128,0.0,0.0381,0.8456,16.21,26.797,52.108
2275,0,0.2256,0.5256,3.7948,7.5405,5.5136,0.0,0.0373,0.8418,16.22,27.216,52.022
2276,0,0.2112,0.5112,3.7948,7.5366,5.5143,0.0,0.0365,0.843,16.24,27.788,52.061
2277,0,0.2298,0.5298,3.7948,7.5511,5.5149,0.0,0.0358,0.8435,16.23,28.134,52.058
2278,0,0.2473,0.5473,3.7948,7.5557,5.5154,0.0,0.035,0.8444,16.2,28.215,52.091
2279,0,0.2469,0.5469,3.7948,7.576,5.5161,0.0,0.0341,0.8436,16.16,27.475,52.068
2280,0,0.228,0.528,3.7948,7.5688,5.5167,0.0,0.0334,0.8445,16.29,27.292,52.074
2281,0,0.2325,0.5325,3.7948,7.5768,5.5173,0.0,0.0327,0.8465,16.28,27.818,52.113
2282,0,0.2397,0.5397,3.7948,7.576,5.5179,0.0,0.0319,0.8436,16.25,27.969,52.014
2283,0,0.2081,0.5081,3.7948,7.5495,5.5186,0.0,0.0312,0.8419,16.25,27.744,52.026
2284,0,0.1705,0.4705,3.7948,7.5152,5.5196,0.0,0.0304,0.8418,16.2,27.24,52.034
2285,0,0.2423,0.5423,3.7948,7.5597,5.5203,0.0,0.0296,0.8454,16.23,27.348,52.063
2286,0,0.2568,0.5568,3.7948,7.5554,5.5212,0.0,0.0288,0.8469,16.25,26.912,52.104
2287,0,0.2233,0.5233,3.7948,7.5437,5.5218,0.0,0.028,0.8476,16.18,27.103,52.147
2288,0,0.1829,0.4829,3.7948,7.5315,5.5221,0.0,0.0272,0.8465,16.18,28.225,52.091
2289,0,0.197,0.497,3.7948,7.5312,5.523,0.0,0.0265,0.8479,16.27,27.927,52.148
2290,0,0.2079,0.5079,3.7948,7.51,5.5237,0.0,0.0257,0.8451,16.23,27.473,52.104
2291,0,0.1972,0.4972,3.7948,7.544,5.5244,0.0,0.0249,0.8456,16.24,27.454,52.126
2292,0,0.1986,0.4986,3.7948,7.505,5.5255,0.0,0.0242,0.8452,16.28,27.083,52.101
2293,0,0.2111,0.5111,3.7948,7.5164,5.5264,0.0,0.0235,0.8449,16.25,26.652,52.076
2294,0,0.2194,0.5194,3.7948,7.5275,5.5275,0.0,0.0228,0.8459,16.27,26.606,52.126
2295,0,0.2193,0.5193,3.7948,7.528,5.5283,0.0,0.0219,0.8441,16.18,26.93,52.114
2296,0,0.1907,0.4907,3.7948,7.5282,5.5294,0.0,0.0212,0.8444,16.24,26.468,52.115
2297,0,0.1938,0.4938,3.7948,7.5235,5.53,0.0,0.0204,0.8439,16.16,26.733,52.114
2298,0,0.2297,0.5297,3.7948,7.5339,5.5307,0.0,0.0195,0.8451,16.13,27.473,52.145
2299,0,0.2224,0.5224,3.7948,7.5407,5.5314,0.0,0.0186,0.8473,16.14,27.509,52.128
2300,0,0.2371,0.5371,3.7948,7.5376,5.5323,0.0,0.0178,0.8466,16.18,27.27,52.141
2301,0,0.2227,0.5227,3.7948,7.5388,5.5331,0.0,0.0169,0.8484,16.18,27.049,52.154
2302,0,0.2368,0.5368,3.7948,7.5346,5.5338,0.0,0.0162,0.8455,16.29,27.42,52.141
2303,0,0.2669,0.5669,3.7948,7.5524,5.5347,0.0,0.0155,0.8445,16.21,27.426,52.091
2304,0,0.2557,0.5557,3.7948,7.5652,5.5356,0.0,0.0148,0.843,16.31,27.085,52.06
2305,0,0.2671,0.5671,3.7948,7.5421,5.5367,0.0,0.014,0.8436,16.2,26.725,52.102
2306,0,0.2024,0.5024,3.7948,7.5202,5.5376,0.0,0.0133,0.8432,16.26,26.595,52.102
2307,0,0.2047,0.5047,3.7948,7.5128,5.5388,0.0,0.0125,0.845,16.27,26.862,52.14
2308,0,0.2035,0.5035,3.7948,7.5133,5.5398,0.0,0.0117,0.8411,16.22,26.726,52.072
2309,0,0.2166,0.5166,3.7948,7.539,5.541,0.0,0.011,0.8445,16.22,26.474,52.106
2310,0,0.2027,0.5027,3.7948,7.5352,5.5419,0.0,0.0102,0.8459,16.2,26.729,52.135
2311,0,0.2149,0.5149,3.7948,7.5166,5.5428,0.0,0.0094,0.8448,16.24,27.321,52.137
2312,0,0.2146,0.5146,3.7948,7.5105,5.5436,0.0,0.0086,0.8447,16.22,27.555,52.123
2313,0,0.148,0.448,3.7948,7.4911,5.5444,0.0,0.0078,0.8419,16.18,27.505,52.098
2314,0,0.2048,0.5048,3.7948,7.5302,5.5451,0.0,0.0069,0.8449,16.15,27.547,52.086
2315,0,0.2168,0.5168,3.7948,7.5298,5.5457,0.0,0.006,0.8449,16.1,27.944,52.086
2316,0,0.2125,0.5125,3.7948,7.5188,5.5468,0.0,0.0052,0.8432,16.23,27.309,52.074
2317,0,0.2216,0.5216,3.7948,7.5264,5.5477,0.0,0.0045,0.843,16.24,26.758,52.066
2318,0,0.2152,0.5152,3.7948,7.5309,5.5488,0.0,0.0036,0.8435,16.14,26.887,52.069
2319,0,0.2276,0.5276,3.7948,7.5313,5.5496,0.0,0.0027,0.8425,16.08,27.108,52.041
2320,0,0.2482,0.5482,3.7948,7.5338,5.5505,0.0,0.0018,0.8434,16.16,27.502,52.068
2321,0,0.2556,0.5556,3.7948,7.5331,5.5511,0.0,0.001,0.8434,16.18,27.496,52.068
2322,0,0.2726,0.5726,3.7948,7.536,5.5521,0.0,0.0002,0.8421,16.19,27.238,52.027
2323,0,0.2495,0.5495,3.7948,7.5314,5.5527,0.0,0.0,0.8429,16.11,27.319,52.071
2324,0,0.2246,0.5246,3.7948,7.5358,5.5535,0.0,0.0,0.8421,16.16,27.6,52.064
2325,0,0.2823,0.5823,3.7948,7.5374,5.554,0.0,0.0,0.8434,16.2,27.524,52.094
2326,0,0.2428,0.5428,3.7948,7.5263,5.5545,0.0,0.0,0.8433,16.21,28.083,52.075
2327,0,0.2414,0.5414,3.7948,7.5375,5.5551,0.0,0.0,0.8477,16.12,28.109,52.179
2328,0,0.2492,0.5492,3.7948,7.5276,5.5563,0.0,0.0,0.8457,16.24,27.401,52.118
2329,0,0.2242,0.5242,3.7948,7.5213,5.5568,0.0,0.0,0.8452,16.1,27.27,52.097
2330,0,0.2628,0.5628,3.7948,7.5375,5.5575,0.0,0.0,0.8448,16.08,27.974,52.095
2331,0,0.2357,0.5357,3.7948,7.5398,5.5584,0.0,0.0,0.8421,16.14,27.79,52.012
2332,0,0.2219,0.5219,3.7948,7.5156,5.5591,0.0,0.0,0.8422,16.27,27.567,52.036
2333,0,0.2115,0.5115,3.7948,7.519,5.5597,0.0,0.0,0.8429,16.15,28.111,52.06
2334,0,0.2539,0.5539,3.7948,7.5285,5.5605,0.0,0.0,0.8437,16.17,28.034,52.089
2335,0,0.2332,0.5332,3.7948,7.5215,5.5613,0.0,0.0,0.8446,16.19,27.562,52.097
2336,0,0.2284,0.5284,3.7948,7.5309,5.5622,0.0,0.0,0.8433,16.14,27.224,52.046
2337,0,0.1882,0.4882,3.7948,7.5201,5.5628,0.0,0.0,0.8446,16.24,27.607,52.079
2338,0,0.1946,0.4946,3.7948,7.5238,5.5635,0.0,0.0,0.842,16.19,27.951,52.01
2339,0,0.1886,0.4886,3.7948,7.5296,5.5644,0.0,0.0,0.8433,16.19,27.585,52.043
2340,0,0.2152,0.5152,3.7948,7.5315,5.5655,0.0,0.0,0.8447,16.24,27.174,52.068
2341,0,0.2375,0.5375,3.7948,7.54,5.5664,0.0,0.0,0.8443,16.25,27.099,52.09
2342,0,0.2259,0.5259,3.7948,7.5421,5.5673,0.0,0.0,0.845,16.16,27.274,52.071
2343,0,0.2028,0.5028,3.7948,7.5354,5.568,0.0,0.0,0.8419,16.2,27.379,52.052
2344,0,0.1774,0.4774,3.7948,7.5234,5.5686,0.0,0.0,0.8433,16.16,27.587,52.058
2345,0,0.2063,0.5063,3.7948,7.5216,5.5692,0.0,0.0,0.8444,16.09,27.547,52.114
2346,0,0.2409,0.5409,3.7948,7.5418,5.57,0.0,0.0,0.8443,16.25,27.396,52.071
2347,0,0.1455,0.4455,3.7948,7.5,5.5708,0.0,0.0,0.8422,16.27,27.447,52.079
2348,0,0.2113,0.5113,3.7948,7.5254,5.5716,0.0,0.0,0.8436,16.16,27.457,52.089
2349,0,0.2395,0.5395,3.7948,7.5305,5.5725,0.0,0.0,0.8453,16.2,27.225,52.098
2350,0,0.2514,0.5514,3.7948,7.5401,5.5733,0.0,0.0,0.8466,16.13,27.386,52.102
2351,0,0.2531,0.5531,3.7948,7.5402,5.574,0.0,0.0,0.8458,16.25,27.807,52.119
2352,0,0.2124,0.5124,3.7948,7.536,5.5749,0.0,0.0,0.8429,16.26,27.704,52.048
2353,0,0.2167,0.5167,3.7948,7.5288,5.5757,0.0,0.0,0.8417,16.17,27.526,52.06
2354,0,0.1924,0.4924,3.7948,7.5263,5.5767,0.0,0.0,0.8417,16.27,27.471,52.06
2355,0,0.1895,0.4895,3.7948,7.515,5.5772,0.0,0.0,0.8416,16.25,27.784,52.059
2356,0,0.2604,0.5604,3.7948,7.5429,5.5782,0.0,0.0,0.8429,16.17,27.673,52.044
2357,0,0.2302,0.5302,3.7948,7.5396,5.5788,0.0,0.0,0.843,16.33,27.744,52.063
